,input_text,id,locations,loc_spans,coord_points,input_order
18,"Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun – Wikiuutiset
25. heinäkuuta 2011
—Poliisijohtaja Øystein MælandOslo, Norja. Tiedotusvälineiden eilen raportoima Utøyan ammuskelun uhriluku oli virheellinen. Oslon poliisi kertoi tänään, että ammuskelussa kuoli 68 henkeä. Eilen kuolonuhrien määräksi ilmoitettiin virheellisesti 85, mikä johtui poliisijohtaja Øystein Mælandin mukaan siitä, että poliisi keskittyi Utøyalla henkiin jääneiden auttamiseen ja alueen turvaamiseen. Oslon pommi-iskun uhrimäärä taas on noussut seitsemästä kahdeksaan, joten yhteensä vahvistettuja kuolonuhreja on nyt 76.
Muissa uutisissa tilanteen kehittymistä koskien Oslon käräjäoikeuden tuomari Kim Heger on tänään määrännyt Anders Behring Breivikin vangittavaksi neljäksi viikoksi täydelliseen eristykseen, jonka jälkeen vangitseminen jatkuu ainakin kuukauden. Vangitsemisen aikana poliisi tutkii Breivikin syyllisyyttä Norjan perjantaisiin iskuihin. Breivik on myöntänyt järjestäneensä Oslon pommi-iskun ja ammuskelleensa Utøyalla. Vangitsemisoikeudenkäynti käytiin poliisin pyynnöstä suljettujen ovien takana. Suljettuja ovia perusteltiin sillä, ettei Breivik saisi tilaisuutta viestittää mahdollisille rikoskumppaneilleen. Lisäksi on käyty keskustelua siitä, ettei Breivikille saisi antaa mahdollisuutta puolustella hirmutekojaan julkisuudessa.
Oikeustalon luona oli vangitsemiskäsittelyn aikana vihainen väkijoukko, josta huudeltiin Breivikin puolustusasianajajalle Geir Lippestadille, että Breivik saisi palaa helvetissä. Lippestadilta myös kysyttiin, kuinka hän voi puolustaa Breivikiä. Tämä on kertonut ottaneensa tehtävän vastaan, koska pitää oikeutta reiluun oikeudenkäyntiin tärkeänä demokraattisena periaatteena.
","https://fi.wikinews.org/wiki/Viranomaiset_tiedottivat_v%C3%A4%C3%A4rin_Norjan_iskujen_uhriluvun
",Oslo,"(121, 125)","(10.74609, 59.91273)",18
18,"Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun – Wikiuutiset
25. heinäkuuta 2011
—Poliisijohtaja Øystein MælandOslo, Norja. Tiedotusvälineiden eilen raportoima Utøyan ammuskelun uhriluku oli virheellinen. Oslon poliisi kertoi tänään, että ammuskelussa kuoli 68 henkeä. Eilen kuolonuhrien määräksi ilmoitettiin virheellisesti 85, mikä johtui poliisijohtaja Øystein Mælandin mukaan siitä, että poliisi keskittyi Utøyalla henkiin jääneiden auttamiseen ja alueen turvaamiseen. Oslon pommi-iskun uhrimäärä taas on noussut seitsemästä kahdeksaan, joten yhteensä vahvistettuja kuolonuhreja on nyt 76.
Muissa uutisissa tilanteen kehittymistä koskien Oslon käräjäoikeuden tuomari Kim Heger on tänään määrännyt Anders Behring Breivikin vangittavaksi neljäksi viikoksi täydelliseen eristykseen, jonka jälkeen vangitseminen jatkuu ainakin kuukauden. Vangitsemisen aikana poliisi tutkii Breivikin syyllisyyttä Norjan perjantaisiin iskuihin. Breivik on myöntänyt järjestäneensä Oslon pommi-iskun ja ammuskelleensa Utøyalla. Vangitsemisoikeudenkäynti käytiin poliisin pyynnöstä suljettujen ovien takana. Suljettuja ovia perusteltiin sillä, ettei Breivik saisi tilaisuutta viestittää mahdollisille rikoskumppaneilleen. Lisäksi on käyty keskustelua siitä, ettei Breivikille saisi antaa mahdollisuutta puolustella hirmutekojaan julkisuudessa.
Oikeustalon luona oli vangitsemiskäsittelyn aikana vihainen väkijoukko, josta huudeltiin Breivikin puolustusasianajajalle Geir Lippestadille, että Breivik saisi palaa helvetissä. Lippestadilta myös kysyttiin, kuinka hän voi puolustaa Breivikiä. Tämä on kertonut ottaneensa tehtävän vastaan, koska pitää oikeutta reiluun oikeudenkäyntiin tärkeänä demokraattisena periaatteena.
","https://fi.wikinews.org/wiki/Viranomaiset_tiedottivat_v%C3%A4%C3%A4rin_Norjan_iskujen_uhriluvun
",Norja,"(127, 132)","(10.0, 62.0)",18
18,"Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun – Wikiuutiset
25. heinäkuuta 2011
—Poliisijohtaja Øystein MælandOslo, Norja. Tiedotusvälineiden eilen raportoima Utøyan ammuskelun uhriluku oli virheellinen. Oslon poliisi kertoi tänään, että ammuskelussa kuoli 68 henkeä. Eilen kuolonuhrien määräksi ilmoitettiin virheellisesti 85, mikä johtui poliisijohtaja Øystein Mælandin mukaan siitä, että poliisi keskittyi Utøyalla henkiin jääneiden auttamiseen ja alueen turvaamiseen. Oslon pommi-iskun uhrimäärä taas on noussut seitsemästä kahdeksaan, joten yhteensä vahvistettuja kuolonuhreja on nyt 76.
Muissa uutisissa tilanteen kehittymistä koskien Oslon käräjäoikeuden tuomari Kim Heger on tänään määrännyt Anders Behring Breivikin vangittavaksi neljäksi viikoksi täydelliseen eristykseen, jonka jälkeen vangitseminen jatkuu ainakin kuukauden. Vangitsemisen aikana poliisi tutkii Breivikin syyllisyyttä Norjan perjantaisiin iskuihin. Breivik on myöntänyt järjestäneensä Oslon pommi-iskun ja ammuskelleensa Utøyalla. Vangitsemisoikeudenkäynti käytiin poliisin pyynnöstä suljettujen ovien takana. Suljettuja ovia perusteltiin sillä, ettei Breivik saisi tilaisuutta viestittää mahdollisille rikoskumppaneilleen. Lisäksi on käyty keskustelua siitä, ettei Breivikille saisi antaa mahdollisuutta puolustella hirmutekojaan julkisuudessa.
Oikeustalon luona oli vangitsemiskäsittelyn aikana vihainen väkijoukko, josta huudeltiin Breivikin puolustusasianajajalle Geir Lippestadille, että Breivik saisi palaa helvetissä. Lippestadilta myös kysyttiin, kuinka hän voi puolustaa Breivikiä. Tämä on kertonut ottaneensa tehtävän vastaan, koska pitää oikeutta reiluun oikeudenkäyntiin tärkeänä demokraattisena periaatteena.
","https://fi.wikinews.org/wiki/Viranomaiset_tiedottivat_v%C3%A4%C3%A4rin_Norjan_iskujen_uhriluvun
",Utøyan,"(170, 176)","(10.25083, 60.02555)",18
18,"Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun – Wikiuutiset
25. heinäkuuta 2011
—Poliisijohtaja Øystein MælandOslo, Norja. Tiedotusvälineiden eilen raportoima Utøyan ammuskelun uhriluku oli virheellinen. Oslon poliisi kertoi tänään, että ammuskelussa kuoli 68 henkeä. Eilen kuolonuhrien määräksi ilmoitettiin virheellisesti 85, mikä johtui poliisijohtaja Øystein Mælandin mukaan siitä, että poliisi keskittyi Utøyalla henkiin jääneiden auttamiseen ja alueen turvaamiseen. Oslon pommi-iskun uhrimäärä taas on noussut seitsemästä kahdeksaan, joten yhteensä vahvistettuja kuolonuhreja on nyt 76.
Muissa uutisissa tilanteen kehittymistä koskien Oslon käräjäoikeuden tuomari Kim Heger on tänään määrännyt Anders Behring Breivikin vangittavaksi neljäksi viikoksi täydelliseen eristykseen, jonka jälkeen vangitseminen jatkuu ainakin kuukauden. Vangitsemisen aikana poliisi tutkii Breivikin syyllisyyttä Norjan perjantaisiin iskuihin. Breivik on myöntänyt järjestäneensä Oslon pommi-iskun ja ammuskelleensa Utøyalla. Vangitsemisoikeudenkäynti käytiin poliisin pyynnöstä suljettujen ovien takana. Suljettuja ovia perusteltiin sillä, ettei Breivik saisi tilaisuutta viestittää mahdollisille rikoskumppaneilleen. Lisäksi on käyty keskustelua siitä, ettei Breivikille saisi antaa mahdollisuutta puolustella hirmutekojaan julkisuudessa.
Oikeustalon luona oli vangitsemiskäsittelyn aikana vihainen väkijoukko, josta huudeltiin Breivikin puolustusasianajajalle Geir Lippestadille, että Breivik saisi palaa helvetissä. Lippestadilta myös kysyttiin, kuinka hän voi puolustaa Breivikiä. Tämä on kertonut ottaneensa tehtävän vastaan, koska pitää oikeutta reiluun oikeudenkäyntiin tärkeänä demokraattisena periaatteena.
","https://fi.wikinews.org/wiki/Viranomaiset_tiedottivat_v%C3%A4%C3%A4rin_Norjan_iskujen_uhriluvun
",Utøyalla,"(420, 428)","(10.25083, 60.02555)",18
18,"Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun – Wikiuutiset
25. heinäkuuta 2011
—Poliisijohtaja Øystein MælandOslo, Norja. Tiedotusvälineiden eilen raportoima Utøyan ammuskelun uhriluku oli virheellinen. Oslon poliisi kertoi tänään, että ammuskelussa kuoli 68 henkeä. Eilen kuolonuhrien määräksi ilmoitettiin virheellisesti 85, mikä johtui poliisijohtaja Øystein Mælandin mukaan siitä, että poliisi keskittyi Utøyalla henkiin jääneiden auttamiseen ja alueen turvaamiseen. Oslon pommi-iskun uhrimäärä taas on noussut seitsemästä kahdeksaan, joten yhteensä vahvistettuja kuolonuhreja on nyt 76.
Muissa uutisissa tilanteen kehittymistä koskien Oslon käräjäoikeuden tuomari Kim Heger on tänään määrännyt Anders Behring Breivikin vangittavaksi neljäksi viikoksi täydelliseen eristykseen, jonka jälkeen vangitseminen jatkuu ainakin kuukauden. Vangitsemisen aikana poliisi tutkii Breivikin syyllisyyttä Norjan perjantaisiin iskuihin. Breivik on myöntänyt järjestäneensä Oslon pommi-iskun ja ammuskelleensa Utøyalla. Vangitsemisoikeudenkäynti käytiin poliisin pyynnöstä suljettujen ovien takana. Suljettuja ovia perusteltiin sillä, ettei Breivik saisi tilaisuutta viestittää mahdollisille rikoskumppaneilleen. Lisäksi on käyty keskustelua siitä, ettei Breivikille saisi antaa mahdollisuutta puolustella hirmutekojaan julkisuudessa.
Oikeustalon luona oli vangitsemiskäsittelyn aikana vihainen väkijoukko, josta huudeltiin Breivikin puolustusasianajajalle Geir Lippestadille, että Breivik saisi palaa helvetissä. Lippestadilta myös kysyttiin, kuinka hän voi puolustaa Breivikiä. Tämä on kertonut ottaneensa tehtävän vastaan, koska pitää oikeutta reiluun oikeudenkäyntiin tärkeänä demokraattisena periaatteena.
","https://fi.wikinews.org/wiki/Viranomaiset_tiedottivat_v%C3%A4%C3%A4rin_Norjan_iskujen_uhriluvun
",Oslon,"(483, 488)","(10.74609, 59.91273)",18
18,"Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun – Wikiuutiset
25. heinäkuuta 2011
—Poliisijohtaja Øystein MælandOslo, Norja. Tiedotusvälineiden eilen raportoima Utøyan ammuskelun uhriluku oli virheellinen. Oslon poliisi kertoi tänään, että ammuskelussa kuoli 68 henkeä. Eilen kuolonuhrien määräksi ilmoitettiin virheellisesti 85, mikä johtui poliisijohtaja Øystein Mælandin mukaan siitä, että poliisi keskittyi Utøyalla henkiin jääneiden auttamiseen ja alueen turvaamiseen. Oslon pommi-iskun uhrimäärä taas on noussut seitsemästä kahdeksaan, joten yhteensä vahvistettuja kuolonuhreja on nyt 76.
Muissa uutisissa tilanteen kehittymistä koskien Oslon käräjäoikeuden tuomari Kim Heger on tänään määrännyt Anders Behring Breivikin vangittavaksi neljäksi viikoksi täydelliseen eristykseen, jonka jälkeen vangitseminen jatkuu ainakin kuukauden. Vangitsemisen aikana poliisi tutkii Breivikin syyllisyyttä Norjan perjantaisiin iskuihin. Breivik on myöntänyt järjestäneensä Oslon pommi-iskun ja ammuskelleensa Utøyalla. Vangitsemisoikeudenkäynti käytiin poliisin pyynnöstä suljettujen ovien takana. Suljettuja ovia perusteltiin sillä, ettei Breivik saisi tilaisuutta viestittää mahdollisille rikoskumppaneilleen. Lisäksi on käyty keskustelua siitä, ettei Breivikille saisi antaa mahdollisuutta puolustella hirmutekojaan julkisuudessa.
Oikeustalon luona oli vangitsemiskäsittelyn aikana vihainen väkijoukko, josta huudeltiin Breivikin puolustusasianajajalle Geir Lippestadille, että Breivik saisi palaa helvetissä. Lippestadilta myös kysyttiin, kuinka hän voi puolustaa Breivikiä. Tämä on kertonut ottaneensa tehtävän vastaan, koska pitää oikeutta reiluun oikeudenkäyntiin tärkeänä demokraattisena periaatteena.
","https://fi.wikinews.org/wiki/Viranomaiset_tiedottivat_v%C3%A4%C3%A4rin_Norjan_iskujen_uhriluvun
",Norjan,"(907, 913)","(10.0, 62.0)",18
18,"Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun – Wikiuutiset
25. heinäkuuta 2011
—Poliisijohtaja Øystein MælandOslo, Norja. Tiedotusvälineiden eilen raportoima Utøyan ammuskelun uhriluku oli virheellinen. Oslon poliisi kertoi tänään, että ammuskelussa kuoli 68 henkeä. Eilen kuolonuhrien määräksi ilmoitettiin virheellisesti 85, mikä johtui poliisijohtaja Øystein Mælandin mukaan siitä, että poliisi keskittyi Utøyalla henkiin jääneiden auttamiseen ja alueen turvaamiseen. Oslon pommi-iskun uhrimäärä taas on noussut seitsemästä kahdeksaan, joten yhteensä vahvistettuja kuolonuhreja on nyt 76.
Muissa uutisissa tilanteen kehittymistä koskien Oslon käräjäoikeuden tuomari Kim Heger on tänään määrännyt Anders Behring Breivikin vangittavaksi neljäksi viikoksi täydelliseen eristykseen, jonka jälkeen vangitseminen jatkuu ainakin kuukauden. Vangitsemisen aikana poliisi tutkii Breivikin syyllisyyttä Norjan perjantaisiin iskuihin. Breivik on myöntänyt järjestäneensä Oslon pommi-iskun ja ammuskelleensa Utøyalla. Vangitsemisoikeudenkäynti käytiin poliisin pyynnöstä suljettujen ovien takana. Suljettuja ovia perusteltiin sillä, ettei Breivik saisi tilaisuutta viestittää mahdollisille rikoskumppaneilleen. Lisäksi on käyty keskustelua siitä, ettei Breivikille saisi antaa mahdollisuutta puolustella hirmutekojaan julkisuudessa.
Oikeustalon luona oli vangitsemiskäsittelyn aikana vihainen väkijoukko, josta huudeltiin Breivikin puolustusasianajajalle Geir Lippestadille, että Breivik saisi palaa helvetissä. Lippestadilta myös kysyttiin, kuinka hän voi puolustaa Breivikiä. Tämä on kertonut ottaneensa tehtävän vastaan, koska pitää oikeutta reiluun oikeudenkäyntiin tärkeänä demokraattisena periaatteena.
","https://fi.wikinews.org/wiki/Viranomaiset_tiedottivat_v%C3%A4%C3%A4rin_Norjan_iskujen_uhriluvun
",Oslon,"(974, 979)","(10.74609, 59.91273)",18
18,"Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun – Wikiuutiset
25. heinäkuuta 2011
—Poliisijohtaja Øystein MælandOslo, Norja. Tiedotusvälineiden eilen raportoima Utøyan ammuskelun uhriluku oli virheellinen. Oslon poliisi kertoi tänään, että ammuskelussa kuoli 68 henkeä. Eilen kuolonuhrien määräksi ilmoitettiin virheellisesti 85, mikä johtui poliisijohtaja Øystein Mælandin mukaan siitä, että poliisi keskittyi Utøyalla henkiin jääneiden auttamiseen ja alueen turvaamiseen. Oslon pommi-iskun uhrimäärä taas on noussut seitsemästä kahdeksaan, joten yhteensä vahvistettuja kuolonuhreja on nyt 76.
Muissa uutisissa tilanteen kehittymistä koskien Oslon käräjäoikeuden tuomari Kim Heger on tänään määrännyt Anders Behring Breivikin vangittavaksi neljäksi viikoksi täydelliseen eristykseen, jonka jälkeen vangitseminen jatkuu ainakin kuukauden. Vangitsemisen aikana poliisi tutkii Breivikin syyllisyyttä Norjan perjantaisiin iskuihin. Breivik on myöntänyt järjestäneensä Oslon pommi-iskun ja ammuskelleensa Utøyalla. Vangitsemisoikeudenkäynti käytiin poliisin pyynnöstä suljettujen ovien takana. Suljettuja ovia perusteltiin sillä, ettei Breivik saisi tilaisuutta viestittää mahdollisille rikoskumppaneilleen. Lisäksi on käyty keskustelua siitä, ettei Breivikille saisi antaa mahdollisuutta puolustella hirmutekojaan julkisuudessa.
Oikeustalon luona oli vangitsemiskäsittelyn aikana vihainen väkijoukko, josta huudeltiin Breivikin puolustusasianajajalle Geir Lippestadille, että Breivik saisi palaa helvetissä. Lippestadilta myös kysyttiin, kuinka hän voi puolustaa Breivikiä. Tämä on kertonut ottaneensa tehtävän vastaan, koska pitää oikeutta reiluun oikeudenkäyntiin tärkeänä demokraattisena periaatteena.
","https://fi.wikinews.org/wiki/Viranomaiset_tiedottivat_v%C3%A4%C3%A4rin_Norjan_iskujen_uhriluvun
",Utøyalla,"(1010, 1018)","(10.25083, 60.02555)",18
19,"Oikeus: Geenin voi patentoida – Wikiuutiset
7. elokuuta 2011
Yhdysvaltain liittovaltion vetoomustuomioistuin on kumonnut alemman tuomioistuimen päätöksen ja päättänyt, että Myriad Genetics -yhtiö sai patentoida kaksi rinta- ja munasarjasyöpään liittyvää geeniä (BRCA1- ja BRCA2-geenit). ACLU ja Public Patent Foundation olivat vieneet geenipatentit oikeuteen, ja kanteen takana oli yli 20 muutakin kantajaa: tutkijoita, patologeja, potilaita ja näiden järjestöjä.
Järjestöjen mukaan ihmisen DNA:n patentoiminen olisi moraalitonta ja haittaisi geenitutkimusta. Biotekniikka-alan yritykset sen sijaan ovat tyytyväisiä tuomioistuimen päätökseen: niiden mukaan geenien patentoimisen kieltäminen olisi järkytys koko teollisuudenalalle.
Myriad on kehittänyt BRACAnalysis-nimisen geenitestin, jolla selvitetään, onko henkilöllä kohonnut riski sairastua rinta- tai munasarjasyöpään. Vetoomustuomioistuimen mukaan yrityksen eristämät geenit voi patentoida, koska testi testaa geenien erityisiä kemiallisia muotoja, jotka ovat erilaisia kuin luonnossa esiintyvät. Tuomioistuin katsoi myös, että Myriadin testi eri hoitomuotojen kartoittamiseksi on patentoitavissa. Sen sijaan tuomioistuin piti voimassa alemman tuomioistuimen päätöksen, jonka mukaan Myriadin menetelmä DNA-sekvenssien analysoimiseksi ei ole patentoitavissa.
Goldman Sachsin analyytikko Isaac Ro uskoo, että tapaus nähdään teollisuutta koskevan merkittävyytensä takia Yhdysvaltain korkeimmassa oikeudessa ennen vuotta 2012.
Myriad Genetics oli saanut BRCA1- ja BRCA2-geenien patentit alun perin vuonna 1998. Alempi tuomioistuin oli kumonnut patentit viime vuonna.
","https://fi.wikinews.org/wiki/Oikeus:_Geenin_voi_patentoida
",,,,19
20,"Prinsessa Victoria raskaana – Wikiuutiset
17. elokuuta 2011Ruotsin kruununprinsessa Victoria on raskaana, tiedotti kuninkaallinen hovi tänään. Victoria ja hänen miehensä, prinssi Daniel, halusivat julkistaa vauvauutisen jo nyt, vaikka laskettu aika on vasta maaliskuussa.
Victoria ja Daniel avioituivat viime vuoden kesäkuussa. Ruotsalaiset tiedotusvälineet ovat kertoneet pitkin kevättä ja kesää huhuista, joiden mukaan Victoria olisi raskaana.
Hovi tiedottaa, että raskaus ei juuri vaikuta Victorian edustustehtäviin tänä syksynä.
Victorian tuleva lapsi on tämän itsensä jälkeen toisena kruununperimysjärjestyksessä.
","https://fi.wikinews.org/wiki/Prinsessa_Victoria_raskaana
",,,,20
21,"YK:n rakennus pommi-iskun kohteena Nigeriassa – Wikiuutiset
26. elokuuta 2011
Abuja, Nigeria. YK:n rakennuksella Nigerian pääkaupungissa on tänään räjähtänyt. Turvallisuuslähteen mukaan rakennuksen sisäänkäyntiä päin ajanut auto räjähti. Toisen version mukaan itsemurhapommittaja olisi ajanut kuorma-autolla poistumisportista. Silminnäkijät kertovat rakennuksen osin sortuneen räjähdyksen seurauksena.
Sisäministeri Abba Morro sanoi tapahtumapaikalla, että tuhojen ja uhrien määrää olisi liian aikaista arvioida. Poliisin edustaja Mike Zuokumor kertoi jossain vaiheessa, että kuolleita olisi toistaiseksi 18 ja loukkaantuneita kahdeksan. Associated Press kertoo, että 40 ihmistä olisi saanut sairaalahoitoa. Loukkaantuneita on viety puolen kilometrin päässä tapahtumapaikasta sijaitsevaan Kansallissairaalaan.
YK:n rakennuksen lähellä sijaitsee useiden ulkovaltojen lähetystöjä. Ulkoministeri, professori Viola Onwuliri sanoi, että isku oli suunnattu kansainvälistä yhteisöä vastaan.
On esitetty epäilys, että sharia-lakia Nigeriaan haluava Boko Haram -järjestö olisi pommi-iskun takana. Sitä epäillään useista aiemmin tehdyistä iskuista.
","https://fi.wikinews.org/wiki/YK:n_rakennus_pommi-iskun_kohteena_Nigeriassa
",Nigeriassa,"(35, 45)","(8.0, 10.0)",21
21,"YK:n rakennus pommi-iskun kohteena Nigeriassa – Wikiuutiset
26. elokuuta 2011
Abuja, Nigeria. YK:n rakennuksella Nigerian pääkaupungissa on tänään räjähtänyt. Turvallisuuslähteen mukaan rakennuksen sisäänkäyntiä päin ajanut auto räjähti. Toisen version mukaan itsemurhapommittaja olisi ajanut kuorma-autolla poistumisportista. Silminnäkijät kertovat rakennuksen osin sortuneen räjähdyksen seurauksena.
Sisäministeri Abba Morro sanoi tapahtumapaikalla, että tuhojen ja uhrien määrää olisi liian aikaista arvioida. Poliisin edustaja Mike Zuokumor kertoi jossain vaiheessa, että kuolleita olisi toistaiseksi 18 ja loukkaantuneita kahdeksan. Associated Press kertoo, että 40 ihmistä olisi saanut sairaalahoitoa. Loukkaantuneita on viety puolen kilometrin päässä tapahtumapaikasta sijaitsevaan Kansallissairaalaan.
YK:n rakennuksen lähellä sijaitsee useiden ulkovaltojen lähetystöjä. Ulkoministeri, professori Viola Onwuliri sanoi, että isku oli suunnattu kansainvälistä yhteisöä vastaan.
On esitetty epäilys, että sharia-lakia Nigeriaan haluava Boko Haram -järjestö olisi pommi-iskun takana. Sitä epäillään useista aiemmin tehdyistä iskuista.
","https://fi.wikinews.org/wiki/YK:n_rakennus_pommi-iskun_kohteena_Nigeriassa
",Abuja,"(78, 83)","(7.49508, 9.05785)",21
21,"YK:n rakennus pommi-iskun kohteena Nigeriassa – Wikiuutiset
26. elokuuta 2011
Abuja, Nigeria. YK:n rakennuksella Nigerian pääkaupungissa on tänään räjähtänyt. Turvallisuuslähteen mukaan rakennuksen sisäänkäyntiä päin ajanut auto räjähti. Toisen version mukaan itsemurhapommittaja olisi ajanut kuorma-autolla poistumisportista. Silminnäkijät kertovat rakennuksen osin sortuneen räjähdyksen seurauksena.
Sisäministeri Abba Morro sanoi tapahtumapaikalla, että tuhojen ja uhrien määrää olisi liian aikaista arvioida. Poliisin edustaja Mike Zuokumor kertoi jossain vaiheessa, että kuolleita olisi toistaiseksi 18 ja loukkaantuneita kahdeksan. Associated Press kertoo, että 40 ihmistä olisi saanut sairaalahoitoa. Loukkaantuneita on viety puolen kilometrin päässä tapahtumapaikasta sijaitsevaan Kansallissairaalaan.
YK:n rakennuksen lähellä sijaitsee useiden ulkovaltojen lähetystöjä. Ulkoministeri, professori Viola Onwuliri sanoi, että isku oli suunnattu kansainvälistä yhteisöä vastaan.
On esitetty epäilys, että sharia-lakia Nigeriaan haluava Boko Haram -järjestö olisi pommi-iskun takana. Sitä epäillään useista aiemmin tehdyistä iskuista.
","https://fi.wikinews.org/wiki/YK:n_rakennus_pommi-iskun_kohteena_Nigeriassa
",Nigeria,"(85, 92)","(8.0, 10.0)",21
21,"YK:n rakennus pommi-iskun kohteena Nigeriassa – Wikiuutiset
26. elokuuta 2011
Abuja, Nigeria. YK:n rakennuksella Nigerian pääkaupungissa on tänään räjähtänyt. Turvallisuuslähteen mukaan rakennuksen sisäänkäyntiä päin ajanut auto räjähti. Toisen version mukaan itsemurhapommittaja olisi ajanut kuorma-autolla poistumisportista. Silminnäkijät kertovat rakennuksen osin sortuneen räjähdyksen seurauksena.
Sisäministeri Abba Morro sanoi tapahtumapaikalla, että tuhojen ja uhrien määrää olisi liian aikaista arvioida. Poliisin edustaja Mike Zuokumor kertoi jossain vaiheessa, että kuolleita olisi toistaiseksi 18 ja loukkaantuneita kahdeksan. Associated Press kertoo, että 40 ihmistä olisi saanut sairaalahoitoa. Loukkaantuneita on viety puolen kilometrin päässä tapahtumapaikasta sijaitsevaan Kansallissairaalaan.
YK:n rakennuksen lähellä sijaitsee useiden ulkovaltojen lähetystöjä. Ulkoministeri, professori Viola Onwuliri sanoi, että isku oli suunnattu kansainvälistä yhteisöä vastaan.
On esitetty epäilys, että sharia-lakia Nigeriaan haluava Boko Haram -järjestö olisi pommi-iskun takana. Sitä epäillään useista aiemmin tehdyistä iskuista.
","https://fi.wikinews.org/wiki/YK:n_rakennus_pommi-iskun_kohteena_Nigeriassa
",Nigerian,"(113, 121)","(8.0, 10.0)",21
21,"YK:n rakennus pommi-iskun kohteena Nigeriassa – Wikiuutiset
26. elokuuta 2011
Abuja, Nigeria. YK:n rakennuksella Nigerian pääkaupungissa on tänään räjähtänyt. Turvallisuuslähteen mukaan rakennuksen sisäänkäyntiä päin ajanut auto räjähti. Toisen version mukaan itsemurhapommittaja olisi ajanut kuorma-autolla poistumisportista. Silminnäkijät kertovat rakennuksen osin sortuneen räjähdyksen seurauksena.
Sisäministeri Abba Morro sanoi tapahtumapaikalla, että tuhojen ja uhrien määrää olisi liian aikaista arvioida. Poliisin edustaja Mike Zuokumor kertoi jossain vaiheessa, että kuolleita olisi toistaiseksi 18 ja loukkaantuneita kahdeksan. Associated Press kertoo, että 40 ihmistä olisi saanut sairaalahoitoa. Loukkaantuneita on viety puolen kilometrin päässä tapahtumapaikasta sijaitsevaan Kansallissairaalaan.
YK:n rakennuksen lähellä sijaitsee useiden ulkovaltojen lähetystöjä. Ulkoministeri, professori Viola Onwuliri sanoi, että isku oli suunnattu kansainvälistä yhteisöä vastaan.
On esitetty epäilys, että sharia-lakia Nigeriaan haluava Boko Haram -järjestö olisi pommi-iskun takana. Sitä epäillään useista aiemmin tehdyistä iskuista.
","https://fi.wikinews.org/wiki/YK:n_rakennus_pommi-iskun_kohteena_Nigeriassa
",Nigeriaan,"(1023, 1032)","(8.0, 10.0)",21
22,"Wikileaks julkaisi loputkin diplomaattiviestit – Wikiuutiset
2. syyskuuta 2011
Wikileaks-ilmiantosivusto on julkaissut kaikki hallussaan olevat viestit, joita yhdysvaltalaisdiplomaatit ympäri maailman ovat lähettäneet hallitukselleen. Julkaistut viestit ovat nyt sensuroimattomia, joten niistä selviävät arkaluontoiset tiedot kuten totalitaarisissa valtioissa salassa toimivien tietolähteiden nimet.
Wikileaks ei pitänyt järkevänä pantata tiedostoja enää, koska ne kaikki ovat jo vuotaneet Internetiin muuta kautta. Wikileaks syyttää Guardiania sensuroimattomien viestien salausavaimen (salasanan) julkaisemisesta, joka olisi johtanut niiden leviämiseen.
Wiredin toimittaja Kim Zetter arvelee, että syytä oli myös Wikileaksin perustajassa Julian Assangessa, jonka olisi pitänyt poistaa tiedotusvälineille tarkoitetut sensuroimattomat viestit sisältävä tiedosto Wikileaksin palvelimelta. Koska tiedosto jäi palvelimelle, se joutui entisen Wikileaksin edustajan Daniel Domscheit-Bergin kautta takaisin Wikileaksille ja BitTorrentin kautta levitykseen.
Guardian julkaisi salausavaimen tänä vuonna kustantamassaan Wikileaksia käsittelevässä kirjassa. Lehti vetoaa siihen, että se oli luullut salausavaimen toimivan vain väliaikaisesti.
Wikiuutisissa on aiheeseen Wikileaksin diplomaattiasiakirjat liittyviä artikkeleita.
tyhjennä välimuisti
","https://fi.wikinews.org/wiki/Wikileaks_julkaisi_loputkin_diplomaattiviestit
",,,,22
